user	item	rating
63	7768	7.000000
63	7774	8.000000
63	1539	8.000000
63	6593	8.000000
63	3855	9.000000
63	6607	7.000000
63	38	9.000000
63	143	7.000000
63	3843	7.000000
63	1562	8.000000
63	7685	6.000000
63	7728	6.000000
63	3915	6.000000
63	7679	7.000000
63	7712	6.000000
69	4116	9.000000
69	6684	10.000000
69	7930	10.000000
69	4127	10.000000
69	7931	10.000000
69	369	10.000000
69	530	10.000000
69	2438	5.000000
69	5921	10.000000
69	7547	10.000000
69	4441	7.000000
69	3130	7.000000
69	4113	7.000000
69	1570	10.000000
69	1595	10.000000
69	7941	10.000000
69	2890	9.000000
69	3684	10.000000
69	2884	10.000000
69	7951	10.000000
69	2902	10.000000
69	3417	10.000000
69	4119	10.000000
69	4112	6.000000
69	7954	9.000000
69	7966	6.000000
69	4111	8.000000
69	2282	10.000000
69	7306	10.000000
69	7946	9.000000
69	7940	9.000000
69	4122	10.000000
69	1414	9.000000
69	846	10.000000
69	320	10.000000
69	7939	10.000000
69	7046	6.000000
69	22	2.000000
69	7929	8.000000
69	306	10.000000
69	2243	10.000000
69	7965	7.000000
69	727	8.000000
69	3954	9.000000
69	4121	10.000000
69	4114	10.000000
69	7339	10.000000
69	4117	8.000000
69	4128	10.000000
69	5902	8.000000
69	5359	10.000000
69	94	10.000000
69	4123	10.000000
69	7928	10.000000
69	7949	10.000000
69	7950	9.000000
69	5546	10.000000
69	7952	3.000000
69	3485	10.000000
69	4126	10.000000
69	4644	10.000000
69	3230	10.000000
69	2148	10.000000
69	7960	3.000000
69	5094	10.000000
69	3869	10.000000
69	2755	10.000000
69	3121	10.000000
69	7947	10.000000
69	6389	10.000000
69	1770	10.000000
69	2772	10.000000
69	1222	10.000000
69	4125	10.000000
69	6856	7.000000
69	6095	6.000000
69	3403	7.000000
69	6408	10.000000
69	7958	7.000000
69	7926	10.000000
69	5090	10.000000
69	7942	10.000000
69	7953	8.000000
69	3811	10.000000
69	7925	10.000000
69	2817	10.000000
69	4115	10.000000
69	7935	10.000000
69	7933	10.000000
71	387	7.000000
71	2084	6.000000
71	7986	9.000000
71	7980	8.000000
71	6017	9.000000
71	5702	8.000000
71	6637	8.000000
71	6294	8.000000
71	4196	9.000000
71	2507	9.000000
71	810	7.000000
71	297	9.000000
71	219	8.000000
71	2208	7.000000
71	281	9.000000
71	7994	9.000000
71	4113	8.000000
71	4758	8.000000
71	7996	8.000000
71	7053	8.000000
71	438	7.000000
71	4325	7.000000
71	2963	7.000000
71	960	8.000000
71	1023	8.000000
71	918	7.000000
71	1880	7.000000
71	6833	9.000000
71	6922	6.000000
71	497	8.000000
71	5413	7.000000
71	7999	9.000000
71	4407	9.000000
71	3030	10.000000
71	2491	7.000000
71	7985	8.000000
71	593	8.000000
71	966	8.000000
71	3010	8.000000
71	3035	7.000000
71	1714	8.000000
71	366	9.000000
71	7993	8.000000
71	5804	8.000000
71	243	9.000000
71	599	7.000000
71	948	8.000000
71	7812	7.000000
71	5260	9.000000
71	4161	8.000000
71	2687	9.000000
71	2219	8.000000
71	795	7.000000
71	8000	10.000000
71	5408	8.000000
71	7988	7.000000
71	132	10.000000
71	2470	6.000000
71	3953	9.000000
71	1508	8.000000
71	7997	7.000000
71	2218	8.000000
71	2022	9.000000
71	7998	8.000000
71	5750	10.000000
71	2983	9.000000
71	737	8.000000
71	2535	7.000000
71	1160	8.000000
71	4199	5.000000
71	1463	8.000000
71	8006	7.000000
71	5443	8.000000
71	2780	9.000000
71	7990	8.000000
71	5786	9.000000
71	313	8.000000
71	4192	7.000000
71	7984	9.000000
71	4607	9.000000
73	4660	9.000000
73	276	9.000000
73	594	10.000000
73	73	7.000000
73	2483	10.000000
73	734	10.000000
73	105	8.000000
73	3659	8.000000
73	8012	10.000000
73	3704	10.000000
73	723	9.000000
73	4220	8.000000
73	7758	10.000000
73	8014	10.000000
73	1065	10.000000
73	2332	9.000000
73	228	10.000000
73	7509	10.000000
73	848	8.000000
73	1789	9.000000
73	2100	10.000000
73	2173	8.000000
73	253	7.000000
73	2267	10.000000
73	4730	8.000000
73	816	8.000000
73	78	10.000000
73	8013	10.000000
73	593	10.000000
73	2183	10.000000
73	4217	9.000000
73	243	9.000000
73	4604	9.000000
73	3773	9.000000
73	14	10.000000
73	4817	10.000000
73	429	10.000000
73	1052	10.000000
73	8015	10.000000
73	8016	10.000000
73	2837	9.000000
73	1440	8.000000
73	259	10.000000
73	1328	10.000000
73	2929	5.000000
73	223	10.000000
73	1018	10.000000
73	4067	10.000000
73	620	7.000000
73	4693	9.000000
73	7113	10.000000
73	4593	10.000000
73	3433	9.000000
73	4210	7.000000
73	235	10.000000
76	225	8.000000
76	2539	8.000000
76	4286	8.000000
76	4283	9.000000
76	8079	8.000000
76	2881	7.000000
76	3099	7.000000
76	798	9.000000
76	8080	5.000000
76	424	8.000000
76	4772	6.000000
76	2470	8.000000
76	4284	7.000000
76	1726	9.000000
76	4287	8.000000
76	791	7.000000
76	4762	6.000000
76	765	9.000000
76	4288	8.000000
76	4431	7.000000
78	8134	8.000000
78	6452	9.000000
78	4975	9.000000
78	4373	8.000000
78	1458	8.000000
78	4372	8.000000
78	202	9.000000
78	8124	7.000000
78	4371	10.000000
78	8123	10.000000
78	1547	9.000000
78	8139	8.000000
78	281	8.000000
78	8125	8.000000
78	1872	9.000000
78	1127	7.000000
78	8128	7.000000
78	8146	8.000000
78	3511	8.000000
78	8135	10.000000
78	2100	10.000000
78	4370	7.000000
78	2072	10.000000
78	816	10.000000
78	8152	9.000000
78	802	8.000000
78	6314	7.000000
78	7040	8.000000
78	1028	8.000000
78	682	8.000000
78	5216	6.000000
78	6084	8.000000
78	1659	7.000000
78	2490	9.000000
78	8151	8.000000
78	8150	8.000000
78	8133	9.000000
78	8119	7.000000
78	6625	7.000000
78	8140	10.000000
78	6207	9.000000
78	4489	10.000000
78	147	10.000000
78	590	7.000000
78	8143	7.000000
78	233	8.000000
78	949	7.000000
78	1440	8.000000
78	1427	8.000000
78	4729	4.000000
78	4375	10.000000
78	2991	7.000000
78	3164	8.000000
78	8142	8.000000
78	1565	7.000000
78	8149	7.000000
78	8120	10.000000
78	1336	10.000000
78	2596	9.000000
78	2288	10.000000
78	7115	10.000000
78	3797	10.000000
78	2070	10.000000
78	2372	8.000000
83	11599	7.000000
83	4803	7.000000
83	114	7.000000
83	115	9.000000
83	1481	9.000000
83	14974	8.000000
83	14011	6.000000
83	1704	10.000000
83	2004	9.000000
83	1489	9.000000
83	8220	9.000000
83	1889	9.000000
83	7681	7.000000
83	6397	9.000000
83	13026	8.000000
83	3780	9.000000
83	8207	9.000000
83	3553	7.000000
83	9431	7.000000
83	10744	9.000000
83	5588	9.000000
83	8201	8.000000
83	8221	7.000000
83	8202	10.000000
83	8057	10.000000
90	4548	8.000000
90	483	9.000000
90	8260	8.000000
90	7709	8.000000
90	7710	8.000000
90	8261	8.000000
90	8262	8.000000
90	2267	10.000000
90	4676	5.000000
90	3372	6.000000
90	3577	3.000000
90	4673	5.000000
90	4674	5.000000
90	3735	5.000000
90	14	7.000000
90	997	7.000000
90	498	8.000000
90	4597	8.000000
90	4640	7.000000
90	1497	7.000000
90	8258	7.000000
90	2767	5.000000
90	2766	5.000000
90	7801	5.000000
90	5562	5.000000
90	4234	5.000000
90	3322	5.000000
90	8257	5.000000
90	3210	5.000000
90	2637	5.000000
90	3736	5.000000
90	8269	5.000000
90	732	5.000000
90	4675	7.000000
90	6190	5.000000
90	5022	5.000000
92	4737	5.000000
92	8292	7.000000
92	6869	8.000000
92	3482	5.000000
92	7661	7.000000
92	940	3.000000
92	1893	7.000000
92	4735	7.000000
92	5525	7.000000
92	5524	6.000000
92	8287	6.000000
92	7015	7.000000
92	2268	7.000000
92	4738	6.000000
92	4739	8.000000
92	5122	10.000000
92	8290	10.000000
92	8289	10.000000
92	4740	8.000000
92	8293	10.000000
92	4736	9.000000
92	2750	8.000000
92	2261	10.000000
92	4734	10.000000
92	8291	6.000000
92	5617	9.000000
93	1929	6.000000
93	8333	3.000000
93	8336	8.000000
93	6191	3.000000
93	1288	4.000000
93	8335	4.000000
93	7169	10.000000
93	8350	10.000000
93	1269	6.000000
93	744	10.000000
93	1233	5.000000
93	8352	6.000000
93	1079	7.000000
93	2801	5.000000
93	2955	10.000000
93	3959	8.000000
93	948	7.000000
93	8347	8.000000
93	8338	6.000000
93	7258	10.000000
93	8318	10.000000
93	8317	5.000000
93	2042	9.000000
93	8326	4.000000
93	4009	10.000000
93	8345	5.000000
93	6981	6.000000
93	1354	6.000000
93	8346	8.000000
93	8344	7.000000
93	1715	6.000000
93	8325	5.000000
93	1927	7.000000
93	8348	9.000000
93	8327	7.000000
93	8329	7.000000
93	3044	8.000000
93	1562	8.000000
94	4803	8.000000
94	8355	9.000000
94	8376	10.000000
94	8361	9.000000
94	116	10.000000
94	3488	9.000000
94	8358	7.000000
94	8369	8.000000
94	7086	8.000000
94	2955	10.000000
94	3190	10.000000
94	2597	7.000000
94	8368	9.000000
94	1119	6.000000
94	920	9.000000
94	519	8.000000
94	8385	10.000000
94	8359	9.000000
94	8363	8.000000
94	8387	8.000000
94	1136	10.000000
94	8370	10.000000
94	8364	8.000000
94	1635	9.000000
94	8378	10.000000
94	6835	8.000000
99	2304	8.000000
99	1092	8.000000
99	4975	9.000000
99	4973	5.000000
99	1099	6.000000
99	4970	7.000000
99	281	9.000000
99	1155	7.000000
99	228	8.000000
99	610	8.000000
99	4666	8.000000
99	2844	9.000000
99	2845	8.000000
99	2868	9.000000
99	493	8.000000
99	8459	8.000000
99	6178	9.000000
99	3487	9.000000
99	8457	8.000000
99	2846	9.000000
99	943	9.000000
99	3799	5.000000
99	2282	10.000000
99	4976	10.000000
99	8010	7.000000
99	4984	10.000000
99	1094	9.000000
99	8458	10.000000
99	407	10.000000
99	4974	10.000000
99	8460	9.000000
99	940	10.000000
99	1714	10.000000
99	2955	10.000000
99	3190	9.000000
99	2597	10.000000
99	2335	8.000000
99	4972	5.000000
99	443	5.000000
99	4971	5.000000
99	5171	4.000000
99	4968	8.000000
99	4967	8.000000
99	4966	9.000000
99	3022	8.000000
99	7021	8.000000
99	7020	8.000000
99	3953	8.000000
99	7950	6.000000
99	4977	10.000000
99	2263	9.000000
99	4979	10.000000
99	4981	9.000000
99	4980	8.000000
99	4983	9.000000
99	4985	7.000000
99	4978	9.000000
99	4816	9.000000
99	4982	10.000000
99	4995	9.000000
99	1136	10.000000
99	8461	6.000000
99	64	8.000000
99	2895	9.000000
99	799	8.000000
99	4986	10.000000
99	6428	8.000000
99	2343	7.000000
99	1294	8.000000
99	1293	9.000000
99	1962	8.000000
101	2631	7.000000
101	8481	8.000000
101	1352	8.000000
101	7703	10.000000
101	8482	9.000000
101	15276	7.000000
101	6707	8.000000
101	7721	8.000000
101	7284	8.000000
101	8471	9.000000
101	8472	8.000000
101	3331	8.000000
101	3099	10.000000
101	8502	8.000000
101	4954	8.000000
101	5635	10.000000
101	7838	8.000000
101	8486	9.000000
101	6606	9.000000
101	8507	9.000000
101	8500	9.000000
101	515	9.000000
101	5056	7.000000
101	1926	7.000000
101	8234	9.000000
101	8484	8.000000
101	13420	8.000000
101	1366	8.000000
101	4474	8.000000
101	8505	8.000000
101	8499	10.000000
101	6501	7.000000
101	4834	9.000000
101	3193	7.000000
101	38	7.000000
101	7444	6.000000
103	1792	5.000000
103	369	7.000000
103	5144	7.000000
103	3671	9.000000
103	8513	7.000000
103	228	9.000000
103	3299	5.000000
103	3404	9.000000
103	5140	3.000000
103	5143	1.000000
103	208	7.000000
103	318	7.000000
103	407	9.000000
103	3394	7.000000
103	993	5.000000
103	2610	7.000000
103	948	7.000000
103	4	6.000000
103	5139	7.000000
103	1523	2.000000
103	2718	7.000000
103	247	6.000000
103	2711	4.000000
103	548	6.000000
103	2151	6.000000
103	410	8.000000
103	3062	5.000000
103	139	7.000000
103	5148	3.000000
103	8	1.000000
103	5147	5.000000
103	143	8.000000
103	5145	8.000000
105	9779	10.000000
105	927	10.000000
105	1180	4.000000
105	5270	5.000000
105	3435	3.000000
105	8751	9.000000
105	8757	9.000000
105	8756	6.000000
105	5271	7.000000
105	8761	7.000000
105	6007	7.000000
105	3479	9.000000
105	54	8.000000
105	8770	8.000000
105	5266	7.000000
105	2514	10.000000
105	8765	8.000000
105	8755	8.000000
105	8359	5.000000
105	8748	7.000000
105	4991	7.000000
105	8758	8.000000
105	2898	5.000000
105	3811	5.000000
109	74	7.000000
109	5349	8.000000
109	2453	9.000000
109	8783	8.000000
109	8780	9.000000
109	2399	7.000000
109	8782	7.000000
109	5355	7.000000
109	5359	8.000000
109	7681	8.000000
109	8204	9.000000
109	5350	7.000000
109	4951	8.000000
109	1722	8.000000
109	5353	8.000000
109	5369	8.000000
109	1072	8.000000
109	5348	8.000000
109	8781	8.000000
109	1411	8.000000
109	8400	8.000000
109	4508	8.000000
109	1355	8.000000
109	8785	7.000000
109	4312	7.000000
109	8613	7.000000
109	3400	5.000000
109	6980	8.000000
109	5347	8.000000
109	903	10.000000
110	8800	9.000000
110	8825	9.000000
110	4908	10.000000
110	6294	8.000000
110	8178	6.000000
110	8824	10.000000
110	8823	9.000000
110	8822	10.000000
110	8821	9.000000
110	8820	8.000000
110	7094	7.000000
110	8819	6.000000
110	8811	10.000000
110	8798	10.000000
110	8812	10.000000
110	8810	9.000000
110	8813	9.000000
110	5407	10.000000
110	6613	8.000000
110	8818	7.000000
110	1457	6.000000
110	7404	10.000000
110	5884	10.000000
110	1888	6.000000
110	1272	7.000000
110	8826	9.000000
110	2843	6.000000
110	8815	7.000000
110	8816	10.000000
110	8806	8.000000
110	8808	10.000000
110	8807	9.000000
110	8805	8.000000
110	8809	8.000000
110	8802	8.000000
110	8804	8.000000
110	8797	8.000000
110	8803	8.000000
110	8	2.000000
110	8792	7.000000
110	8829	7.000000
110	8830	8.000000
113	1843	10.000000
113	276	9.000000
113	8958	8.000000
113	1632	8.000000
113	8949	10.000000
113	9045	8.000000
113	3493	9.000000
113	2000	6.000000
113	9028	9.000000
113	281	9.000000
113	2890	5.000000
113	1932	8.000000
113	9044	8.000000
113	8952	7.000000
113	3882	9.000000
113	6552	7.000000
113	8870	8.000000
113	3587	10.000000
113	8954	9.000000
113	5984	7.000000
113	220	7.000000
113	9055	5.000000
113	2970	7.000000
113	7840	6.000000
113	520	7.000000
113	8955	9.000000
113	121	8.000000
113	6782	6.000000
113	9033	7.000000
113	40	7.000000
113	1774	9.000000
113	5556	8.000000
113	3127	7.000000
113	9053	5.000000
113	9043	9.000000
113	8978	9.000000
113	9035	9.000000
113	5364	7.000000
113	3749	4.000000
113	3058	10.000000
113	8200	9.000000
113	2422	7.000000
113	3412	9.000000
113	2763	10.000000
113	8892	9.000000
113	4912	9.000000
113	8963	6.000000
113	699	7.000000
113	4293	8.000000
113	6850	7.000000
113	7634	7.000000
113	259	9.000000
113	2006	8.000000
113	3527	9.000000
113	607	8.000000
113	9021	9.000000
113	1564	8.000000
113	9051	6.000000
113	1927	8.000000
113	6271	8.000000
113	9014	9.000000
113	9012	9.000000
113	9015	2.000000
113	7848	7.000000
113	8962	9.000000
113	6942	10.000000
113	8948	8.000000
113	4192	6.000000
113	8836	9.000000
113	7473	8.000000
113	5376	10.000000
113	8953	9.000000
113	8950	10.000000
113	2948	10.000000
113	5505	10.000000
113	5666	9.000000
113	9046	10.000000
113	9049	10.000000
113	9048	9.000000
113	7039	10.000000
113	5082	10.000000
113	7396	10.000000
113	9011	8.000000
113	3977	10.000000
113	9017	8.000000
115	594	4.000000
115	9067	5.000000
115	9080	10.000000
115	9079	10.000000
115	9078	10.000000
115	9076	10.000000
115	9077	10.000000
115	481	10.000000
115	643	7.000000
115	647	8.000000
115	1630	5.000000
115	1714	8.000000
115	2955	10.000000
115	642	8.000000
115	504	5.000000
115	229	8.000000
115	9070	10.000000
115	532	8.000000
115	9066	8.000000
115	9072	5.000000
115	9062	10.000000
115	9081	8.000000
115	5265	8.000000
115	3376	9.000000
115	713	5.000000
115	1628	5.000000
115	9065	5.000000
115	3150	5.000000
115	9064	5.000000
115	616	9.000000
118	9126	8.000000
118	5687	6.000000
118	8561	7.000000
118	5395	10.000000
118	6898	8.000000
118	1601	9.000000
118	5688	8.000000
118	5948	7.000000
118	9103	8.000000
118	8541	8.000000
118	2999	9.000000
118	3506	8.000000
118	330	8.000000
118	643	8.000000
118	9129	8.000000
118	5276	10.000000
118	3119	8.000000
118	8382	8.000000
118	1494	8.000000
118	9127	8.000000
118	2811	9.000000
118	9117	10.000000
118	9115	8.000000
118	9120	8.000000
118	9112	9.000000
118	9119	10.000000
118	9113	9.000000
118	9116	9.000000
118	9111	9.000000
118	3588	9.000000
118	1240	9.000000
118	5692	7.000000
118	3875	5.000000
118	8094	9.000000
118	5733	8.000000
118	7018	10.000000
118	3423	7.000000
118	117	9.000000
118	9118	10.000000
118	5413	8.000000
118	8922	9.000000
118	9114	10.000000
118	1310	10.000000
118	8358	9.000000
118	5682	8.000000
118	9128	10.000000
118	5467	10.000000
118	4583	8.000000
118	9031	8.000000
118	6020	8.000000
118	4279	7.000000
118	4793	7.000000
118	642	8.000000
118	1640	7.000000
118	5686	8.000000
118	544	8.000000
118	5690	7.000000
118	9105	8.000000
118	1125	8.000000
118	1262	9.000000
118	2685	8.000000
118	8839	8.000000
118	1181	8.000000
118	9096	8.000000
118	8198	7.000000
118	8861	8.000000
118	8107	7.000000
118	9108	8.000000
118	9109	8.000000
118	9132	9.000000
118	9110	9.000000
118	2375	9.000000
118	9106	9.000000
118	5222	7.000000
118	5274	8.000000
118	9107	9.000000
118	8363	8.000000
118	3781	9.000000
118	1083	8.000000
118	3603	9.000000
118	983	7.000000
118	5689	8.000000
118	9100	8.000000
118	9099	9.000000
118	9101	7.000000
118	8758	9.000000
118	3492	8.000000
118	19	8.000000
118	650	9.000000
118	9104	8.000000
118	3171	8.000000
118	385	9.000000
118	9125	8.000000
118	8235	9.000000
118	850	8.000000
118	5985	8.000000
118	9130	10.000000
118	8736	9.000000
118	5972	8.000000
118	9124	8.000000
118	4568	8.000000
118	3278	9.000000
120	2192	5.000000
120	7921	10.000000
120	734	9.000000
120	1156	9.000000
120	2264	8.000000
120	627	9.000000
120	382	6.000000
120	789	8.000000
120	9160	9.000000
120	5777	9.000000
120	5053	8.000000
120	9173	8.000000
120	1446	9.000000
120	1540	7.000000
120	2902	7.000000
120	2332	9.000000
120	228	8.000000
120	7858	8.000000
120	107	5.000000
120	5764	6.000000
120	9176	6.000000
120	2305	9.000000
120	1612	10.000000
120	9169	8.000000
120	647	9.000000
120	4188	5.000000
120	2982	7.000000
120	254	10.000000
120	5623	5.000000
120	407	9.000000
120	120	5.000000
120	9171	8.000000
120	5434	5.000000
120	5763	8.000000
120	2565	9.000000
120	388	9.000000
120	2829	9.000000
120	5098	9.000000
120	1335	8.000000
120	64	8.000000
120	5075	8.000000
120	19	8.000000
120	6299	9.000000
120	7411	9.000000
120	9181	9.000000
120	2107	8.000000
120	908	8.000000
120	4572	7.000000
120	3276	7.000000
120	9192	5.000000
120	6409	10.000000
120	270	8.000000
120	1338	9.000000
120	3536	7.000000
120	7911	8.000000
120	6844	7.000000
120	9193	9.000000
120	9186	9.000000
120	9185	8.000000
120	8375	9.000000
120	9046	8.000000
120	5766	7.000000
120	5765	8.000000
120	5138	8.000000
120	3296	8.000000
120	9152	8.000000
120	5549	5.000000
121	1481	6.000000
121	378	7.000000
121	504	8.000000
121	5814	8.000000
121	3637	4.000000
121	1181	7.000000
121	5815	6.000000
121	1616	7.000000
121	5328	8.000000
121	3619	7.000000
121	3000	8.000000
121	4492	7.000000
121	5821	8.000000
121	2959	5.000000
121	5820	5.000000
121	5828	7.000000
121	5823	9.000000
121	5822	9.000000
121	5825	4.000000
121	5827	7.000000
121	5819	9.000000
121	5824	4.000000
121	5826	6.000000
121	5817	2.000000
121	5818	9.000000
121	5812	6.000000
121	5813	7.000000
121	5021	6.000000
121	5024	6.000000
121	5025	6.000000
121	5816	6.000000
121	2772	6.000000
123	3729	5.000000
123	6307	7.000000
123	9268	7.000000
123	6684	7.000000
123	7930	8.000000
123	9280	8.000000
123	1281	9.000000
123	3555	9.000000
123	2143	6.000000
123	203	8.000000
123	610	10.000000
123	9311	7.000000
123	956	8.000000
123	1132	8.000000
123	4428	8.000000
123	5542	8.000000
123	9285	8.000000
123	645	8.000000
123	2944	8.000000
123	3477	6.000000
123	1494	8.000000
123	291	8.000000
123	5124	10.000000
123	1481	7.000000
123	5233	10.000000
123	9127	10.000000
123	2811	7.000000
123	9117	9.000000
123	9115	9.000000
123	9120	7.000000
123	9112	8.000000
123	9140	7.000000
123	8355	8.000000
123	8001	9.000000
123	9119	6.000000
123	9113	8.000000
123	9237	7.000000
123	9116	10.000000
123	6109	8.000000
123	9111	8.000000
123	9238	7.000000
123	3588	9.000000
123	1240	8.000000
123	3875	8.000000
123	9118	9.000000
123	1400	9.000000
123	4625	9.000000
123	6260	8.000000
123	9243	8.000000
123	9114	8.000000
123	1310	7.000000
123	9131	9.000000
123	8984	8.000000
123	9255	9.000000
123	9271	8.000000
123	3738	9.000000
123	9282	9.000000
123	1199	10.000000
123	407	10.000000
123	1479	8.000000
123	3372	8.000000
123	1459	9.000000
123	4498	8.000000
123	1079	10.000000
123	538	8.000000
123	9274	8.000000
123	4497	2.000000
123	3967	6.000000
123	2613	8.000000
123	2800	9.000000
123	2700	8.000000
123	993	9.000000
123	3611	7.000000
123	9262	6.000000
123	6059	6.000000
123	8277	7.000000
123	9294	3.000000
123	6384	4.000000
123	7610	10.000000
123	5762	7.000000
123	4793	9.000000
123	5244	6.000000
123	8196	8.000000
123	4674	6.000000
123	5243	8.000000
123	8276	10.000000
123	5239	7.000000
123	6886	9.000000
123	504	9.000000
123	1272	9.000000
123	2610	7.000000
123	1640	8.000000
123	536	8.000000
123	4268	6.000000
123	948	9.000000
123	5032	7.000000
123	7604	6.000000
123	4	8.000000
123	2243	8.000000
123	1472	8.000000
123	8780	8.000000
123	5835	8.000000
123	6249	9.000000
123	6263	8.000000
123	2463	9.000000
123	8894	9.000000
123	3094	5.000000
123	2046	8.000000
123	9276	7.000000
123	9281	8.000000
123	2464	6.000000
123	6962	5.000000
123	2688	9.000000
123	6883	9.000000
123	3954	7.000000
123	2804	7.000000
123	4026	5.000000
123	1482	9.000000
123	2616	10.000000
123	6243	8.000000
123	9313	7.000000
123	6392	9.000000
123	9288	8.000000
123	8245	9.000000
123	1582	7.000000
123	9273	8.000000
123	9301	7.000000
123	3503	7.000000
123	1581	7.000000
123	8308	7.000000
123	7550	8.000000
123	4764	7.000000
123	212	7.000000
123	5185	9.000000
123	6459	8.000000
123	9309	10.000000
123	2521	8.000000
123	1966	8.000000
123	8278	8.000000
123	9308	8.000000
123	9269	9.000000
123	9306	6.000000
123	9296	7.000000
123	6027	7.000000
123	9300	7.000000
123	6963	5.000000
123	9252	9.000000
123	9303	8.000000
123	675	7.000000
123	5562	9.000000
123	9293	10.000000
123	6547	9.000000
123	9258	6.000000
123	5813	5.000000
123	5021	5.000000
123	5024	5.000000
123	5560	7.000000
123	7361	9.000000
123	9297	10.000000
123	8854	4.000000
123	8270	7.000000
123	3210	7.000000
123	3327	7.000000
123	5561	7.000000
123	2638	8.000000
123	2637	7.000000
123	2861	8.000000
123	732	7.000000
123	4248	8.000000
123	4947	7.000000
123	9299	7.000000
123	3185	8.000000
123	3634	8.000000
123	799	10.000000
123	4642	9.000000
123	66	7.000000
123	9253	9.000000
123	1629	4.000000
123	9265	8.000000
123	56	9.000000
123	7129	8.000000
123	9302	7.000000
123	6959	8.000000
124	9337	7.000000
124	9339	8.000000
124	228	7.000000
124	1127	10.000000
124	610	8.000000
124	3304	8.000000
124	8692	8.000000
124	3326	8.000000
124	6446	7.000000
124	469	9.000000
124	4730	10.000000
124	8267	6.000000
124	9139	6.000000
124	1224	8.000000
124	4707	8.000000
124	6629	8.000000
124	1482	9.000000
124	2042	7.000000
124	9321	9.000000
124	7862	8.000000
124	8269	7.000000
124	732	7.000000
124	4947	7.000000
124	5022	7.000000
124	7056	8.000000
124	7587	4.000000
124	9324	6.000000
124	9322	6.000000
124	9323	6.000000
125	4047	7.000000
125	1657	10.000000
125	8774	9.000000
125	9359	9.000000
125	6375	8.000000
125	44	9.000000
125	5922	8.000000
125	2376	8.000000
125	438	10.000000
125	1169	10.000000
125	4556	7.000000
125	505	4.000000
125	5497	9.000000
125	2570	9.000000
125	186	9.000000
125	9362	8.000000
125	9351	10.000000
125	84	10.000000
125	1199	10.000000
125	4046	4.000000
125	9347	10.000000
125	1864	10.000000
125	9349	10.000000
125	9348	10.000000
125	2574	10.000000
125	14	9.000000
125	60	9.000000
125	9350	9.000000
125	9352	10.000000
125	5389	10.000000
125	5494	10.000000
125	99	10.000000
125	6265	10.000000
125	9355	10.000000
125	9357	8.000000
125	3352	10.000000
125	9353	9.000000
125	4564	10.000000
125	56	5.000000
125	4587	9.000000
125	905	6.000000
125	903	6.000000
125	38	9.000000
125	1019	9.000000
125	9356	8.000000
131	9485	10.000000
131	1329	8.000000
131	9487	9.000000
131	6149	4.000000
131	6136	5.000000
131	4259	9.000000
131	44	8.000000
131	329	10.000000
131	6220	7.000000
131	9483	10.000000
131	6147	10.000000
131	2566	10.000000
131	1893	10.000000
131	2565	10.000000
131	9490	8.000000
131	3564	9.000000
131	9491	8.000000
131	2685	9.000000
131	2015	8.000000
131	5665	10.000000
131	1427	8.000000
131	3751	7.000000
131	48	8.000000
131	2896	10.000000
131	7587	8.000000
131	3955	10.000000
131	5712	7.000000
131	9484	10.000000
131	9486	10.000000
131	6139	10.000000
131	6140	10.000000
131	924	10.000000
131	1922	10.000000
131	6141	10.000000
131	6145	10.000000
131	6144	10.000000
131	6143	10.000000
131	6142	10.000000
131	9481	10.000000
131	6146	10.000000
131	6138	10.000000
131	1019	10.000000
131	9482	7.000000
136	4047	8.000000
136	1896	9.000000
136	2055	10.000000
136	8167	7.000000
136	6794	6.000000
136	6046	8.000000
136	1885	8.000000
136	9667	8.000000
136	1799	8.000000
136	2247	7.000000
136	4420	8.000000
136	7524	5.000000
136	9227	7.000000
136	3328	7.000000
136	9666	6.000000
136	2272	6.000000
136	266	8.000000
136	1635	8.000000
136	5666	8.000000
136	6894	8.000000
136	5903	8.000000
136	2054	8.000000
136	8378	8.000000
136	9183	8.000000
136	6692	7.000000
136	905	8.000000
136	903	8.000000
136	9664	8.000000
136	9665	6.000000
136	9663	9.000000
136	764	6.000000
136	5454	8.000000
137	5301	7.000000
137	227	9.000000
137	13898	7.000000
137	9746	9.000000
137	5320	8.000000
137	9028	7.000000
137	7053	7.000000
137	1872	9.000000
137	1208	9.000000
137	4358	7.000000
137	2306	8.000000
137	505	8.000000
137	9738	7.000000
137	7347	9.000000
137	2044	8.000000
137	2031	4.000000
137	9559	4.000000
137	1119	9.000000
137	167	8.000000
137	9730	10.000000
137	3410	7.000000
137	5699	8.000000
137	9793	6.000000
137	9759	6.000000
137	4858	7.000000
137	7706	7.000000
137	1078	8.000000
137	9784	6.000000
137	138	10.000000
137	3344	9.000000
137	9794	7.000000
137	4342	10.000000
137	761	9.000000
137	4790	8.000000
137	2244	7.000000
137	270	8.000000
137	3523	4.000000
137	9789	8.000000
137	6844	10.000000
137	1775	7.000000
137	602	9.000000
137	4341	9.000000
137	9791	5.000000
138	4445	9.000000
138	6898	9.000000
138	1281	8.000000
138	692	10.000000
138	5470	8.000000
138	813	10.000000
138	3684	8.000000
138	3285	8.000000
138	9817	10.000000
138	6056	7.000000
138	484	7.000000
138	2931	9.000000
138	3120	5.000000
138	5525	9.000000
138	5524	8.000000
138	9821	6.000000
138	1262	6.000000
138	8537	6.000000
